CCL18|Immune_system_cells
LAX1|Immune_system_cells
FCER2|Immune_system_cells
BIRC5|Immune_system_cells
IL2RA|Immune_system_cells
MS4A14|Immune_system_cells
CDK1|Immune_system_cells
CD8A|Immune_system_cells
CD80|Immune_system_cells
CD8B|Immune_system_cells
CCL17|Immune_system_cells
GIMAP3P|Immune_system_cells
ARG1|Immune_system_cells
CD4|Immune_system_cells
CD22|Immune_system_cells
CD3G|Immune_system_cells
EAF2|Immune_system_cells
TRBC1|Immune_system_cells
CD14|Immune_system_cells
CD19|Immune_system_cells
CEBPE|Immune_system_cells
ITGAX|Immune_system_cells
CD68|Immune_system_cells
CDCA3|Immune_system_cells
ITGAE|Immune_system_cells
TNFRSF17|Immune_system_cells
CD83|Immune_system_cells
CD3D|Immune_system_cells
CD3E|Immune_system_cells
FLT3|Immune_system_cells
XCR1|Immune_system_cells
ADGRE1|Immune_system_cells
HLA-DRA|Immune_system_cells
PRG2|Immune_system_cells
NUSAP1|Immune_system_cells
CD44|Immune_system_cells
NRP1|Immune_system_cells
HMMR|Immune_system_cells
SLPI|Immune_system_cells
PAX5|Immune_system_cells
PTPRC|Immune_system_cells
CD5|Immune_system_cells
EGFL7|Endothelial_cell
RAMP2|Endothelial_cell
PECAM1|Endothelial_cell
TEK|Endothelial_cell
ESAM|Endothelial_cell
FLT1|Endothelial_cell
VWF|Endothelial_cell
KDR|Endothelial_cell
CD34|Endothelial_cell
MCAM|Endothelial_cell
EMCN|Endothelial_cell
IL10|Epithelial_cells
EPCAM|Epithelial_cells
IL6R|Epithelial_cells
ANPEP|Epithelial_cells
FOXI1|Ionocytes
CLCNKB|Ionocytes
SLC12A2|Ionocytes
CFTR|Ionocytes
SCGB1A1|Ionocytes
TFCP2L1|Ionocytes
KCNMA1|Ionocytes
SEC14L3|Pulmonary_alveolar_type_I_cells
SMARCA1|Pulmonary_alveolar_type_I_cells
CLIC5|Pulmonary_alveolar_type_I_cells
HOPX|Pulmonary_alveolar_type_I_cells
MEX3B|Pulmonary_alveolar_type_I_cells
EGFL6|Pulmonary_alveolar_type_I_cells
CYP4B1|Pulmonary_alveolar_type_I_cells
SCNN1B|Pulmonary_alveolar_type_I_cells
COL4A3|Pulmonary_alveolar_type_I_cells
CRLF1|Pulmonary_alveolar_type_I_cells
CLDN18|Pulmonary_alveolar_type_I_cells
PXDC1|Pulmonary_alveolar_type_I_cells
RTKN2|Pulmonary_alveolar_type_I_cells
AQP5|Pulmonary_alveolar_type_I_cells
IGFBP6|Pulmonary_alveolar_type_I_cells
PDPN|Pulmonary_alveolar_type_I_cells
SEMA3E|Pulmonary_alveolar_type_I_cells
AKAP5|Pulmonary_alveolar_type_I_cells
MMP11|Pulmonary_alveolar_type_I_cells
CCN2|Pulmonary_alveolar_type_I_cells
P2RX7|Pulmonary_alveolar_type_I_cells
ICAM1|Pulmonary_alveolar_type_I_cells
FSTL3|Pulmonary_alveolar_type_I_cells
KRT7|Pulmonary_alveolar_type_I_cells
SCNN1A|Pulmonary_alveolar_type_I_cells
VEGFA|Pulmonary_alveolar_type_I_cells
GPRC5A|Pulmonary_alveolar_type_I_cells
SCNN1G|Pulmonary_alveolar_type_I_cells
COL4A4|Pulmonary_alveolar_type_I_cells
SEMA3B|Pulmonary_alveolar_type_I_cells
AGER|Pulmonary_alveolar_type_I_cells
EMP2|Pulmonary_alveolar_type_I_cells
AQP3|Pulmonary_alveolar_type_I_cells
SDC1|Pulmonary_alveolar_type_II_cells
CXCR2|Pulmonary_alveolar_type_II_cells
SOAT1|Pulmonary_alveolar_type_II_cells
LRG1|Pulmonary_alveolar_type_II_cells
DDX3Y|Pulmonary_alveolar_type_II_cells
S100G|Pulmonary_alveolar_type_II_cells
SLC34A2|Pulmonary_alveolar_type_II_cells
ADGRF5|Pulmonary_alveolar_type_II_cells
EGFL6|Pulmonary_alveolar_type_II_cells
LAMP3|Pulmonary_alveolar_type_II_cells
PGC|Pulmonary_alveolar_type_II_cells
AGER|Pulmonary_alveolar_type_II_cells
MUC1|Pulmonary_alveolar_type_II_cells
CRLF1|Pulmonary_alveolar_type_II_cells
NKX2-1|Pulmonary_alveolar_type_II_cells
IRX1|Pulmonary_alveolar_type_II_cells
CLDN18|Pulmonary_alveolar_type_II_cells
LPCAT1|Pulmonary_alveolar_type_II_cells
SFTA2|Pulmonary_alveolar_type_II_cells
PPBP|Pulmonary_alveolar_type_II_cells
SFTPC|Pulmonary_alveolar_type_II_cells
CEBPA|Pulmonary_alveolar_type_II_cells
NRN1|Pulmonary_alveolar_type_II_cells
SFTPA1|Pulmonary_alveolar_type_II_cells
CD36|Pulmonary_alveolar_type_II_cells
PPP1R14C|Pulmonary_alveolar_type_II_cells
CXCL2|Pulmonary_alveolar_type_II_cells
PIGR|Pulmonary_alveolar_type_II_cells
CD3G|Pulmonary_alveolar_type_II_cells
CTNND1|Pulmonary_alveolar_type_II_cells
NAPSA|Pulmonary_alveolar_type_II_cells
ABCA3|Pulmonary_alveolar_type_II_cells
IL1B|Pulmonary_alveolar_type_II_cells
RUNX3|Pulmonary_alveolar_type_II_cells
SFTPB|Pulmonary_alveolar_type_II_cells
ETV5|Pulmonary_alveolar_type_II_cells
INMT|Pulmonary_alveolar_type_II_cells
SFTPD|Pulmonary_alveolar_type_II_cells
GRK2|Pulmonary_alveolar_type_II_cells
PIGR|Secretory_cell
MUC5B|Secretory_cell
SCGB1A1|Secretory_cell
SOX2|Cancer_stem_cells
KIT|Cancer_stem_cells
CD24|Cancer_stem_cells
BMI1|Cancer_stem_cells
ABCG2|Cancer_stem_cells
NES|Cancer_stem_cells
THY1|Cancer_stem_cells
PDPN|Cancer_stem_cells
POU5F1|Cancer_stem_cells
CD44|Cancer_stem_cells
PROM1|Cancer_stem_cells
NANOG|Cancer_stem_cells
ALDH1A1|Cancer_stem_cells
ALCAM|Cancer_stem_cells
PSG6|CSH1_CSH2_positive_cells
PSG9|CSH1_CSH2_positive_cells
PSG4|CSH1_CSH2_positive_cells
CGB|CSH1_CSH2_positive_cells
GH2|CSH1_CSH2_positive_cells
ERVW-1|CSH1_CSH2_positive_cells
CSH2|CSH1_CSH2_positive_cells
PSG7|CSH1_CSH2_positive_cells
HSD3B1|CSH1_CSH2_positive_cells
PSG11|CSH1_CSH2_positive_cells
PLAC4|CSH1_CSH2_positive_cells
CGA|CSH1_CSH2_positive_cells
PSG1|CSH1_CSH2_positive_cells
CSH1|CSH1_CSH2_positive_cells
PSG5|CSH1_CSH2_positive_cells
PPBP|Megakaryocytes
GP6|Megakaryocytes
ITGA2B|Megakaryocytes
ELOVL7|Megakaryocytes
C6ORF25|Megakaryocytes
ALOX12|Megakaryocytes
GP1BA|Megakaryocytes
LY6G6F|Megakaryocytes
PF4|Megakaryocytes
NRGN|Megakaryocytes
FCER1A|Megakaryocytes
GP9|Megakaryocytes
MEGT1|Megakaryocytes
C15ORF54|Megakaryocytes
RP11-930O11.1|Megakaryocytes
MPZ|Schwann_cells
SOX2|Schwann_cells
TTYH1|Schwann_cells
SOX10|Schwann_cells
FOXD3|Schwann_cells
OLFML2A|Schwann_cells
CDH19|Schwann_cells
PMP2|Schwann_cells
ATP1A2|Schwann_cells
COL20A1|Schwann_cells
RP4-792G4.2|Schwann_cells
INSC|Schwann_cells
LAMP5|Schwann_cells
WNT16|Schwann_cells
GPR17|Schwann_cells
CD163|Myeloid_cells
CD14|Myeloid_cells
AC007040.8|Myeloid_cells
MS4A14|Myeloid_cells
RP11-554D14.6|Myeloid_cells
CLEC10A|Myeloid_cells
RN7SL138P|Myeloid_cells
LILRA1|Myeloid_cells
RP11-489O18.1|Myeloid_cells
SIGLEC1|Myeloid_cells
MS4A4A|Myeloid_cells
MS4A7|Myeloid_cells
CLEC7A|Myeloid_cells
VSIG4|Myeloid_cells
LILRA2|Myeloid_cells
SLC24A2|Sympathoblasts
NPAS4|Sympathoblasts
RP11-17A4.2|Sympathoblasts
FAM19A3|Sympathoblasts
TTC40|Sympathoblasts
RP11-542G1.2|Sympathoblasts
VWA5B1|Sympathoblasts
ARC|Sympathoblasts
PPP1R17|Sympathoblasts
PENK|Sympathoblasts
RP4-718N17.2|Sympathoblasts
KLK4|Sympathoblasts
RP5-1096J16.1|Sympathoblasts
LINC00890|Sympathoblasts
C18ORF42|Sympathoblasts
AHSP|Erythroblasts
CTD-2008P7.9|Erythroblasts
CTSE|Erythroblasts
CTA-392E5.1|Erythroblasts
TRIM10|Erythroblasts
MIR144|Erythroblasts
SLC4A1|Erythroblasts
RP11-85G21.3|Erythroblasts
C17ORF99|Erythroblasts
CTA-363E6.6|Erythroblasts
TPSAB1|Erythroblasts
ART4|Erythroblasts
HBM|Erythroblasts
EIF5AP2|Erythroblasts
GYPA|Erythroblasts
MGP|Stromal_cells
RP11-254F19.2|Stromal_cells
RP11-867G23.13|Stromal_cells
HHIP|Stromal_cells
TWIST2|Stromal_cells
OSR1|Stromal_cells
RP11-60A8.1|Stromal_cells
PRELP|Stromal_cells
RP11-142A23.1|Stromal_cells
MIR1245A|Stromal_cells
RP11-494K3.2|Stromal_cells
RP11-758M4.4|Stromal_cells
SULT1E1|Stromal_cells
RP11-752L20.5|Stromal_cells
NPY5R|Stromal_cells
GALNT15|Vascular_endothelial_cells
FLT4|Vascular_endothelial_cells
FCN3|Vascular_endothelial_cells
GPIHBP1|Vascular_endothelial_cells
GPR182|Vascular_endothelial_cells
RP1-149A16.12|Vascular_endothelial_cells
RP11-100L22.1|Vascular_endothelial_cells
SMIM9|Vascular_endothelial_cells
CCL23|Vascular_endothelial_cells
DLL4|Vascular_endothelial_cells
RP13-1016M1.2|Vascular_endothelial_cells
FGF23|Vascular_endothelial_cells
CALCRL|Vascular_endothelial_cells
CD300LG|Vascular_endothelial_cells
RP11-327L3.3|Vascular_endothelial_cells
AC018643.4|Chromaffin_cells
PHEX-AS1|Chromaffin_cells
NRG1-IT3|Chromaffin_cells
KCNK10|Chromaffin_cells
RP5-955M13.4|Chromaffin_cells
LINC00594|Chromaffin_cells
RP11-159N11.3|Chromaffin_cells
Y_RNA|Chromaffin_cells
INSRR|Chromaffin_cells
RP11-958J22.1|Chromaffin_cells
FLJ30594|Chromaffin_cells
CTC-537E7.1|Chromaffin_cells
SNOU13|Chromaffin_cells
RNU6-457P|Chromaffin_cells
CTD-2006K23.2|Chromaffin_cells
RP11-94L15.2|Lymphoid_cells
DTHD1|Lymphoid_cells
CD3E|Lymphoid_cells
ZNF831|Lymphoid_cells
IGHD|Lymphoid_cells
SH2D1A|Lymphoid_cells
PRF1|Lymphoid_cells
GZMH|Lymphoid_cells
GZMA|Lymphoid_cells
TRAT1|Lymphoid_cells
GNLY|Lymphoid_cells
THEMIS|Lymphoid_cells
KLRC3|Lymphoid_cells
IL2RB|Lymphoid_cells
XCL1|Lymphoid_cells
RP11-501O2.4|Adrenocortical_cells
AC005392.13|Adrenocortical_cells
RP11-238I10.1|Adrenocortical_cells
RP11-316I3.2|Adrenocortical_cells
RP11-258O13.1|Adrenocortical_cells
CTD-2517O10.5|Adrenocortical_cells
RP11-183M13.1|Adrenocortical_cells
RP11-34F13.3|Adrenocortical_cells
RP11-536K7.5|Adrenocortical_cells
RP1-145M24.1|Adrenocortical_cells
CTB-43E15.4|Adrenocortical_cells
SDIM1|Adrenocortical_cells
RNU6-56P|Adrenocortical_cells
AJ006998.2|Adrenocortical_cells
RNU6-944P|Adrenocortical_cells
SNX25P1|SLC26A4_PAEP_positive_cells
RNU6-518P|SLC26A4_PAEP_positive_cells
RP11-378A12.1|SLC26A4_PAEP_positive_cells
RP11-431N15.2|SLC26A4_PAEP_positive_cells
KIRREL-IT1|SLC26A4_PAEP_positive_cells
SPINK8|SLC26A4_PAEP_positive_cells
CTD-2210P15.2|SLC26A4_PAEP_positive_cells
VMO1|SLC26A4_PAEP_positive_cells
ULK4P1|SLC26A4_PAEP_positive_cells
CTC-360P9.4|SLC26A4_PAEP_positive_cells
SNORA14A|SLC26A4_PAEP_positive_cells
SLC26A4|SLC26A4_PAEP_positive_cells
IL1A|SLC26A4_PAEP_positive_cells
HSD3B2|SLC26A4_PAEP_positive_cells
RP11-26J3.3|SLC26A4_PAEP_positive_cells
BEND2|Megakaryocytes
PPBP|Megakaryocytes
ITGA2B|Megakaryocytes
TUBB1|Megakaryocytes
PTCRA|Megakaryocytes
TPSB2|Megakaryocytes
AC137932.6|Megakaryocytes
GP1BA|Megakaryocytes
LY6G6F|Megakaryocytes
PF4|Megakaryocytes
CLEC1B|Megakaryocytes
MEGT1|Megakaryocytes
GP9|Megakaryocytes
RP11-179A10.1|Megakaryocytes
HBD|Megakaryocytes
GSDMA|Epicardial_fat_cells
KRT7|Epicardial_fat_cells
UPK1B|Epicardial_fat_cells
CTD-3012A18.1|Epicardial_fat_cells
ITLN1|Epicardial_fat_cells
SPRR2F|Epicardial_fat_cells
KLK11|Epicardial_fat_cells
NPHS1|Epicardial_fat_cells
LRRN4|Epicardial_fat_cells
RAET1E|Epicardial_fat_cells
RP11-89M22.3|Epicardial_fat_cells
CST6|Epicardial_fat_cells
MKRN9P|Epicardial_fat_cells
EPGN|Epicardial_fat_cells
PRG4|Epicardial_fat_cells
TSPEAR|Lymphatic_endothelial_cells
GPR182|Lymphatic_endothelial_cells
TBX1|Lymphatic_endothelial_cells
HOXD10|Lymphatic_endothelial_cells
ABCA4|Lymphatic_endothelial_cells
STAB2|Lymphatic_endothelial_cells
LINC00636|Lymphatic_endothelial_cells
HOXD9|Lymphatic_endothelial_cells
GPR97|Lymphatic_endothelial_cells
CCL21|Lymphatic_endothelial_cells
TFF3|Lymphatic_endothelial_cells
HOXD4|Lymphatic_endothelial_cells
RP11-341G23.4|Lymphatic_endothelial_cells
RP11-451M19.3|Lymphatic_endothelial_cells
PGM5-AS1|Lymphatic_endothelial_cells
MPZ|Schwann_cells
LINC00466|Schwann_cells
S100B|Schwann_cells
SOX10|Schwann_cells
FOXD3|Schwann_cells
ASPA|Schwann_cells
MIA|Schwann_cells
PMP2|Schwann_cells
ARTN|Schwann_cells
ERBB3|Schwann_cells
COL20A1|Schwann_cells
INSC|Schwann_cells
TFAP2A|Schwann_cells
GFRA3|Schwann_cells
AP000797.3|Schwann_cells
CRTAM|Lymphoid_cells
RP11-94L15.2|Lymphoid_cells
SH2D1A|Lymphoid_cells
CD3G|Lymphoid_cells
ANTXRLP1|Lymphoid_cells
FCRL2|Lymphoid_cells
LINC00861|Lymphoid_cells
SH2D1B|Lymphoid_cells
KLRC2|Lymphoid_cells
CXCR6|Lymphoid_cells
VPREB3|Lymphoid_cells
GZMB|Lymphoid_cells
PRF1|Lymphoid_cells
XCL1|Lymphoid_cells
GZMK|Lymphoid_cells
TIMD4|Myeloid_cells
PRTN3|Myeloid_cells
XCR1|Myeloid_cells
MMP9|Myeloid_cells
CD86|Myeloid_cells
CSTA|Myeloid_cells
MS4A6A|Myeloid_cells
CLEC5A|Myeloid_cells
FCN1|Myeloid_cells
CD300LF|Myeloid_cells
C1QC|Myeloid_cells
SIGLEC1|Myeloid_cells
TMPRSS4-AS1|Myeloid_cells
CLEC7A|Myeloid_cells
P2RY13|Myeloid_cells
APCDD1L|Endocardial_cells
C3ORF36|Endocardial_cells
LEPR|Endocardial_cells
FOXC1|Endocardial_cells
MPZL2|Endocardial_cells
ANGPTL5|Endocardial_cells
SALL1|Endocardial_cells
NPPC|Endocardial_cells
FAM3D|Endocardial_cells
LYPD2|Endocardial_cells
RP11-849I19.1|Endocardial_cells
SLC6A4|Endocardial_cells
AC004562.1|Endocardial_cells
APCDD1|Endocardial_cells
HAPLN1|Endocardial_cells
RP11-298O21.5|Vascular_endothelial_cells
CLRN1-AS1|Vascular_endothelial_cells
ESM1|Vascular_endothelial_cells
MADCAM1|Vascular_endothelial_cells
SLC9C1|Vascular_endothelial_cells
AC019100.3|Vascular_endothelial_cells
QRFPR|Vascular_endothelial_cells
MIR4454|Vascular_endothelial_cells
TM4SF18|Vascular_endothelial_cells
OPN5|Vascular_endothelial_cells
APLNR|Vascular_endothelial_cells
PKD1L1|Vascular_endothelial_cells
C1QTNF9|Vascular_endothelial_cells
AC007743.1|Vascular_endothelial_cells
CD300LG|Vascular_endothelial_cells
ZCCHC5|Stromal_cells
LPAR4|Stromal_cells
MFAP5|Stromal_cells
ABCA10|Stromal_cells
PDGFRA|Stromal_cells
RP11-60A8.1|Stromal_cells
CCL11|Stromal_cells
LUM|Stromal_cells
NRK|Stromal_cells
RP11-71N10.1|Stromal_cells
CILP|Stromal_cells
RP11-31K23.2|Stromal_cells
AGTR2|Stromal_cells
DPT|Stromal_cells
SCARA5|Stromal_cells
CTD-3064M3.3|Smooth_muscle_cells
HCG22|Smooth_muscle_cells
PDE4C|Smooth_muscle_cells
PDGFRB|Smooth_muscle_cells
AOC3|Smooth_muscle_cells
ENPEP|Smooth_muscle_cells
MIR143HG|Smooth_muscle_cells
RP11-231I13.2|Smooth_muscle_cells
THBS4|Smooth_muscle_cells
OR51E1|Smooth_muscle_cells
GPR20|Smooth_muscle_cells
RP11-112H10.4|Smooth_muscle_cells
RP11-267N12.1|Smooth_muscle_cells
RP11-626H12.1|Smooth_muscle_cells
RP11-598F7.5|Smooth_muscle_cells
TBR1|SATB2_LRRC7_positive_cells
BHLHE22|SATB2_LRRC7_positive_cells
RP11-562L8.1|SATB2_LRRC7_positive_cells
MPPED1|SATB2_LRRC7_positive_cells
C14ORF23|SATB2_LRRC7_positive_cells
CAMKV|SATB2_LRRC7_positive_cells
PCDH11Y|SATB2_LRRC7_positive_cells
SLIT1|SATB2_LRRC7_positive_cells
LINC00966|SATB2_LRRC7_positive_cells
SATB2|SATB2_LRRC7_positive_cells
NEUROD2|SATB2_LRRC7_positive_cells
FEZF2|SATB2_LRRC7_positive_cells
FOXG1|SATB2_LRRC7_positive_cells
DRAXIN|SATB2_LRRC7_positive_cells
NEUROD6|SATB2_LRRC7_positive_cells
P2RX6|Erythroblasts
RP5-857K21.7|Erythroblasts
SLC46A1|Erythroblasts
GSPT2|Erythroblasts
ZNF583|Erythroblasts
SKA1|Erythroblasts
RP11-225B17.2|Erythroblasts
TMEM161A|Erythroblasts
FARSA|Erythroblasts
ENPP4|Erythroblasts
RHCE|Erythroblasts
ZNF90|Erythroblasts
SLC7A11|Erythroblasts
CENPW|Erythroblasts
TMCC2|Erythroblasts
SST|Visceral_neurons
PIRT|Visceral_neurons
GAL|Visceral_neurons
SLC10A4|Visceral_neurons
ECEL1|Visceral_neurons
OPRM1|Visceral_neurons
GALR1|Visceral_neurons
GATA3-AS1|Visceral_neurons
NXPH1|Visceral_neurons
DDC|Visceral_neurons
PRPH|Visceral_neurons
NECAB2|Visceral_neurons
TMC3|Visceral_neurons
CHRNA3|Visceral_neurons
PHOX2A|Visceral_neurons
BMP10|Cardiomyocytes
RP11-461A8.4|Cardiomyocytes
RNA5SP327|Cardiomyocytes
HHATL|Cardiomyocytes
PRSS42|Cardiomyocytes
AC018464.3|Cardiomyocytes
RP11-439H8.4|Cardiomyocytes
WI2-1896O14.1|Cardiomyocytes
UGT2B4|Cardiomyocytes
CTD-2552K11.2|Cardiomyocytes
EPN3|Cardiomyocytes
RP11-406O23.2|Cardiomyocytes
FABP2|Cardiomyocytes
Y_RNA|Cardiomyocytes
AC009878.2|Cardiomyocytes
WDR65|ELF3_AGBL2_positive_cells
CP|ELF3_AGBL2_positive_cells
SCGB3A2|ELF3_AGBL2_positive_cells
SFTPC|ELF3_AGBL2_positive_cells
MS4A8|ELF3_AGBL2_positive_cells
AGBL2|ELF3_AGBL2_positive_cells
ZMYND10|ELF3_AGBL2_positive_cells
PIH1D2|ELF3_AGBL2_positive_cells
SFTPB|ELF3_AGBL2_positive_cells
DNAH9|ELF3_AGBL2_positive_cells
EFCAB1|ELF3_AGBL2_positive_cells
MUC1|ELF3_AGBL2_positive_cells
C1ORF194|ELF3_AGBL2_positive_cells
ELF3|ELF3_AGBL2_positive_cells
IL20RA|ELF3_AGBL2_positive_cells
LINC00407|CLC_IL5RA_positive_cells
FAM209A|CLC_IL5RA_positive_cells
AC011524.1|CLC_IL5RA_positive_cells
PRG2|CLC_IL5RA_positive_cells
ZC2HC1C|CLC_IL5RA_positive_cells
S100A1|CLC_IL5RA_positive_cells
IL5RA|CLC_IL5RA_positive_cells
RP11-516C1.1|CLC_IL5RA_positive_cells
CTD-3032H12.2|CLC_IL5RA_positive_cells
Y_RNA|CLC_IL5RA_positive_cells
MS4A3|CLC_IL5RA_positive_cells
CTD-2620I22.1|CLC_IL5RA_positive_cells
CERKL|CLC_IL5RA_positive_cells
RP11-252E2.1|CLC_IL5RA_positive_cells
CLC|CLC_IL5RA_positive_cells
AHSP|Erythroblasts
HBA1|Erythroblasts
HBZ|Erythroblasts
HBA2|Erythroblasts
HBG1|Erythroblasts
ALAS2|Erythroblasts
HBB|Erythroblasts
MIR144|Erythroblasts
HBG2|Erythroblasts
SLC4A1|Erythroblasts
HEMGN|Erythroblasts
MYL4|Erythroblasts
HBM|Erythroblasts
SPTA1|Erythroblasts
GYPA|Erythroblasts
NEUROD1|Chromaffin_cells
SST|Chromaffin_cells
CRYBA2|Chromaffin_cells
FEV|Chromaffin_cells
SSTR5|Chromaffin_cells
PCSK1|Chromaffin_cells
KCNH6|Chromaffin_cells
ONECUT3|Chromaffin_cells
RP11-788H18.1|Chromaffin_cells
CCK|Chromaffin_cells
ARX|Chromaffin_cells
NKX2-2|Chromaffin_cells
MLN|Chromaffin_cells
PAX4|Chromaffin_cells
ASIC5|Chromaffin_cells
TAGLN|Smooth_muscle_cells
WIF1|Smooth_muscle_cells
FRMD6-AS2|Smooth_muscle_cells
RP11-626H12.1|Smooth_muscle_cells
MYH11|Smooth_muscle_cells
RP11-467I20.6|Smooth_muscle_cells
ANO1|Smooth_muscle_cells
CHRDL2|Smooth_muscle_cells
FBXL22|Smooth_muscle_cells
CNN1|Smooth_muscle_cells
DES|Smooth_muscle_cells
TACR2|Smooth_muscle_cells
ACTG2|Smooth_muscle_cells
OVCH2|Smooth_muscle_cells
GREM2|Smooth_muscle_cells
CD163|Myeloid_cells
C5ORF20|Myeloid_cells
IL1B|Myeloid_cells
DNASE1L3|Myeloid_cells
LILRB2|Myeloid_cells
RPL32P1|Myeloid_cells
CD207|Myeloid_cells
AC010492.4|Myeloid_cells
HCAR3|Myeloid_cells
LILRB5|Myeloid_cells
AP000439.1|Myeloid_cells
C1QB|Myeloid_cells
C1QC|Myeloid_cells
VSIG4|Myeloid_cells
P2RY13|Myeloid_cells
RP11-94L15.2|Lymphoid_cells
SH2D1A|Lymphoid_cells
CCR4|Lymphoid_cells
NCR2|Lymphoid_cells
RP11-104L21.3|Lymphoid_cells
CD247|Lymphoid_cells
LTA|Lymphoid_cells
TRGC1|Lymphoid_cells
IL17A|Lymphoid_cells
RP11-553L6.2|Lymphoid_cells
ICOS|Lymphoid_cells
TRDC|Lymphoid_cells
VPREB1|Lymphoid_cells
GZMA|Lymphoid_cells
GZMK|Lymphoid_cells
TRIM31|Intestinal_epithelial_cells
HMGN1P20|Intestinal_epithelial_cells
ARL14|Intestinal_epithelial_cells
UNC5CL|Intestinal_epithelial_cells
RP11-395B7.2|Intestinal_epithelial_cells
RP11-468N14.13|Intestinal_epithelial_cells
RP3-417L20.4|Intestinal_epithelial_cells
LINC00955|Intestinal_epithelial_cells
DEFB1|Intestinal_epithelial_cells
CA7|Intestinal_epithelial_cells
EGFR-AS1|Intestinal_epithelial_cells
RP11-462G2.1|Intestinal_epithelial_cells
AC024592.9|Intestinal_epithelial_cells
ALPI|Intestinal_epithelial_cells
C1ORF177|Intestinal_epithelial_cells
SOX2|ENS_glia
MPZ|ENS_glia
PTPRZ1|ENS_glia
SOX10|ENS_glia
FOXD3|ENS_glia
CDH19|ENS_glia
SOX2-OT|ENS_glia
GPR12|ENS_glia
RLBP1|ENS_glia
SERPINA3|ENS_glia
COL20A1|ENS_glia
RP4-792G4.2|ENS_glia
BCAN|ENS_glia
TFAP2A|ENS_glia
PLP1|ENS_glia
SLC18A3|ENS_neurons
GAL|ENS_neurons
RP11-672L10.2|ENS_neurons
NEFL|ENS_neurons
GRP|ENS_neurons
IQCJ|ENS_neurons
STMN4|ENS_neurons
TTC9B|ENS_neurons
CEND1|ENS_neurons
HECW1-IT1|ENS_neurons
DRGX|ENS_neurons
PDIA2|ENS_neurons
RP11-202H2.1|ENS_neurons
GCGR|ENS_neurons
PHOX2A|ENS_neurons
RP11-3K16.2|Vascular_endothelial_cells
GPIHBP1|Vascular_endothelial_cells
LHX6|Vascular_endothelial_cells
BTNL9|Vascular_endothelial_cells
ESM1|Vascular_endothelial_cells
SOX17|Vascular_endothelial_cells
GJA5|Vascular_endothelial_cells
NOTCH4|Vascular_endothelial_cells
MMRN2|Vascular_endothelial_cells
ESAM|Vascular_endothelial_cells
CLEC3B|Vascular_endothelial_cells
FLT1|Vascular_endothelial_cells
PRND|Vascular_endothelial_cells
APLNR|Vascular_endothelial_cells
RP11-328D5.1|Vascular_endothelial_cells
RP1-288H2.4|Stromal_cells
AC002511.3|Stromal_cells
MMP27|Stromal_cells
PDGFRA|Stromal_cells
RP11-13P5.2|Stromal_cells
CXCL14|Stromal_cells
FZD10|Stromal_cells
CTD-2334D19.1|Stromal_cells
AC002511.2|Stromal_cells
RP1-283K11.3|Stromal_cells
MSC|Stromal_cells
CTD-2541J13.1|Stromal_cells
AC003090.1|Stromal_cells
RP5-1077H22.1|Stromal_cells
ITGA11|Stromal_cells
PHYHIP|Mesothelial_cells
C3|Mesothelial_cells
WNT10A|Mesothelial_cells
DSC3|Mesothelial_cells
KLK11|Mesothelial_cells
AP000705.7|Mesothelial_cells
HAS1|Mesothelial_cells
PTPRQ|Mesothelial_cells
C21ORF62|Mesothelial_cells
CRB2|Mesothelial_cells
TNNT1|Mesothelial_cells
CEMP1|Mesothelial_cells
WT1|Mesothelial_cells
TGM1|Mesothelial_cells
BNC1|Mesothelial_cells
PLIN5|Lymphatic_endothelial_cells
TSPEAR|Lymphatic_endothelial_cells
GPR1|Lymphatic_endothelial_cells
TBX1|Lymphatic_endothelial_cells
ART5|Lymphatic_endothelial_cells
TP63|Lymphatic_endothelial_cells
LINC00636|Lymphatic_endothelial_cells
STAB2|Lymphatic_endothelial_cells
RP11-322E11.5|Lymphatic_endothelial_cells
ABCA4|Lymphatic_endothelial_cells
CCL21|Lymphatic_endothelial_cells
Y_RNA|Lymphatic_endothelial_cells
RP11-474N8.5|Lymphatic_endothelial_cells
CTC-236F12.4|Lymphatic_endothelial_cells
MPP7|Lymphatic_endothelial_cells
C3ORF55|Megakaryocytes
TMEM40|Megakaryocytes
GP6|Megakaryocytes
ITGA2B|Megakaryocytes
RP4-655J12.4|Megakaryocytes
ELOVL7|Megakaryocytes
TUBB1|Megakaryocytes
RP11-480G7.1|Megakaryocytes
PTGS1|Megakaryocytes
PF4|Megakaryocytes
DCLRE1A|Megakaryocytes
LIPH|Megakaryocytes
ITGB3|Megakaryocytes
RP11-170N16.2|Megakaryocytes
GNAZ|Megakaryocytes
MPZ|Schwann_cells
PTPRZ1|Schwann_cells
LINC01037|Schwann_cells
SOX10|Schwann_cells
RP11-946L20.2|Schwann_cells
POU3F1|Schwann_cells
PMP2|Schwann_cells
COL20A1|Schwann_cells
KCNC2|Schwann_cells
BCAN|Schwann_cells
GFRA3|Schwann_cells
UGT8|Schwann_cells
C2ORF72|Schwann_cells
MAG|Schwann_cells
C10ORF82|Schwann_cells
NALCN|Lymphatic_endothelial_cells
NTS|Lymphatic_endothelial_cells
FAM26F|Lymphatic_endothelial_cells
C6ORF141|Lymphatic_endothelial_cells
NHLRC1|Lymphatic_endothelial_cells
PIK3C2G|Lymphatic_endothelial_cells
